amidha_id,name,link,preview,pacify,aggravate,tridosha,rasa,guna,virya,vipaka,prabhav,attestation_status
A0394,Dhanyamla,/p/dhanyamla.html,"A fermented liquid prepared from grains, used in a specialized therapy (Dhanyamla Dhara) for Vata disorders and inflammation.",Vata|Kapha,Pitta,False,Amla,Laghu|Tikshna,Ushna,Amla,Vatahara|Shothahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0395,Dhattura Beeja,/p/dhattura-beeja.html,"The seeds of Dhattura are more potent than the leaves, used after purification for severe asthma and pain.",Kapha|Vata,Pitta,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Shwasahara|Vedanasthapana,OBSERVED:AMIDHA_CC_BY_4_0
A0396,Chitraka Moola,/p/chitraka-moola.html,"The root of Chitrak is the most potent part, a powerful digestive stimulant that must be used with care.",Kapha|Vata,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Arshoghna,OBSERVED:AMIDHA_CC_BY_4_0
A0397,Changeri Ghrita,/p/changeri-ghrita.html,"Medicated ghee of Changeri is a specific remedy for digestive disorders like IBS, bloating, and prolapse.",Vata|Kapha,Pitta,False,Amla|Kashaya,Laghu|Snigdha,Ushna,Amla,Grahi|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0398,Bhringaraja Svarasa,/p/bhringaraja-Svarasa.html,The fresh juice of Bhringraj is a potent liver tonic and is used in Nasya therapy for hair and sensory organ health.,Vata|Pitta,Kapha,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Yakrituttejaka|Keshya,OBSERVED:AMIDHA_CC_BY_4_0
A0399,Bhallataka Taila,/p/bhallataka-taila.html,Oil of purified Bhallataka is used externally for Vata disorders like arthritis and sciatica.,Vata|Kapha,Pitta,False,Katu|Tikta,Snigdha|Tikshna,Ushna,Madhura,Vatahara|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0400,Arka Pushpa,/p/arka-pushpa.html,"The flower of Arka is used for its digestive and respiratory benefits, considered less potent than the latex.",Vata|Kapha,Pitta,False,Tikta|Katu,Laghu,Ushna,Katu,Deepana|Kasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0401,Ambasthaki,/p/ambasthaki.html,Hibiscus sabdariffa is used as a cooling diuretic and a heart-healthy tonic.,Pitta,Vata|Kapha,False,Amla|Madhura,Laghu,Sheeta,Amla,Hridaya|Mutrala,OBSERVED:AMIDHA_CC_BY_4_0
A0402,Agnijara,/p/agnijara.html,Salvia plebeia is a diuretic and anti-inflammatory herb used in urinary and digestive complaints.,Kapha|Vata,Pitta,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Mutrala|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0403,Kharbhuja,/p/kharbhuja.html,"Musk melon is a cooling, diuretic fruit that effectively pacifies Pitta and relieves fatigue.",Pitta,Vata|Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Mutrala|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0404,Shrigataka,/p/shrigataka.html,"Water Chestnut (Singhara) is a nourishing, cooling, and aphrodisiac food, useful in bleeding disorders.",Pitta,Vata|Kapha,False,Madhura|Kashaya,Guru|Snigdha,Sheeta,Madhura,Vrishya|Grahi|Raktapittahara,OBSERVED:AMIDHA_CC_BY_4_0
A0405,Tala,/p/tala.html,"The Palmyra Palm fruit is a cooling, nourishing tonic that pacifies Pitta and enhances strength.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0406,Tilaparni,/p/tilaparni.html,Gynandropsis pentaphylla is a stimulating herb used for digestive issues and to relieve pain.,Vata|Kapha,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0407,Varshabhu,/p/varshabhu.html,"Trianthema portulacastrum, a variety of Punarnava, is a potent diuretic and anti-inflammatory.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Laghu|Ruksha,Sheeta,Katu,Mutrala|Shothahara,OBSERVED:AMIDHA_CC_BY_4_0
A0408,Jahar Mohra Pishti,/p/jahar-mohra-pishti.html,"Processed Serpentine stone is a cooling, Pitta-pacifying remedy used for digestive issues and as an anti-toxic.",Pitta,Vata|Kapha,False,Madhura,Ruksha,Sheeta,Madhura,Amlapittahara|Vishaghna|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0409,Akika Pishti,/p/akika-pishti.html,"Processed Agate gem is a potent cardiotonic and Pitta pacifier, used for heart health and bleeding disorders.",Pitta,Vata|Kapha,False,Madhura,Ruksha,Sheeta,Madhura,Hridaya|Raktastambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0410,Triphala Churna,/p/triphala-churna.html,"The classic blend of Amla, Haritaki, & Bibhitaki. A tridoshic rasayana that cleanses the colon and supports overall health.",tridosha,,True,Kashaya|Amla|Katu|Tikta|Madhura,Laghu|Ruksha,Sheeta,Madhura,rasayan|Chakshushya|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0411,Trikatu Churna,/p/trikatu-churna.html,"A blend of Shunthi, Pippali, and Maricha. A powerful digestive stimulant that burns ama and pacifies Kapha.",Kapha|Vata,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0412,Sitopaladi Churna,/p/sitopaladi-churna.html,"A famous formulation for respiratory issues, especially cough and cold, with a cooling and expectorant action.",Pitta|Kapha,Vata,False,Madhura,Laghu,Sheeta,Madhura,Kasahara|Shwasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0413,Avipattikar Churna,/p/avipattikar-churna.html,"A classical remedy for hyperacidity, heartburn, and other Pitta-related digestive issues.",Pitta,Vata,False,Tikta|Madhura,Laghu,Sheeta,Madhura,Amlapittahara|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0414,Hingvashtak Churna,/p/hingvashtak-churna.html,"A premier carminative formula for Vata digestive issues like gas, bloating, and abdominal pain.",Vata|Kapha,Pitta,False,Katu|Lavana,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Vatanulomana,OBSERVED:AMIDHA_CC_BY_4_0
A0415,Lavan Bhaskar Churna,/p/lavan-bhaskar-churna.html,"A salt-based digestive stimulant used for loss of appetite, indigestion, and constipation.",Vata|Kapha,Pitta,False,Lavana|Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Pachana|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0416,Dashamularishta,/p/dashamularishta.html,"A fermented tonic of ten roots (Dashamoola), used as a general health tonic, especially post-delivery and for Vata disorders.",Vata,Pitta,False,Kashaya|Madhura,Guru,Ushna,Madhura,Balya|Vatahara|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0417,Chyawanprash,/p/chyawanprash.html,"A famous rejuvenative jam with Amla as its base. It boosts immunity, strengthens the respiratory system, and enhances vitality.",Vata|Kapha,Pitta,False,Amla|Madhura|Kashaya,Guru|Snigdha,Ushna,Madhura,rasayan|Balya|Kasahara,OBSERVED:AMIDHA_CC_BY_4_0
A0418,Chandraprabha Vati,/p/chandraprabha-vati.html,"A classical tablet used for a wide range of urinary, reproductive, and metabolic disorders. It is a potent detoxifier.",Kapha|Vata,Pitta,False,Tikta|Katu,Laghu,Ushna,Katu,Pramehaghna|Mutrala|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0419,Arogyavardhini Vati,/p/arogyavardhini-vati.html,"'The enhancer of good health', this tablet is a powerful liver tonic and is used for a wide range of chronic diseases.",tridosha,,True,Tikta|Kashaya,Laghu|Ruksha,Ushna,Katu,Yakrituttejaka|Deepana|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0420,Sanjivani Vati,/p/sanjivani-vati.html,"'The one that infuses life', this formulation is used to burn ama (toxins) and treat fever, cold, and digestive upsets.",Vata|Kapha,Pitta,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Amapachana|Jwaraghna|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0421,Gandhak rasayan,/p/gandhak-rasayan.html,"A formulation of purified sulfur, it is a potent medicine for skin diseases, allergies, and blood purification.",Pitta|Kapha,Vata,False,Madhura,Snigdha,Sheeta,Madhura,rasayan|Kushtaghna|Raktashodhak,OBSERVED:AMIDHA_CC_BY_4_0
A0422,Kaishore Guggul,/p/kaishore-guggul.html,"A Guggulu preparation for balancing Pitta and Vata, used for gout, arthritis, and skin diseases.",Pitta|Vata,Kapha,False,Tikta|Kashaya,Laghu,Ushna,Katu,Raktashodhak|Vatahara|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0423,Mahayograj Guggul,/p/mahayograj-guggul.html,"A highly potent Guggulu formulation for chronic Vata disorders like arthritis, sciatica, and nerve pain.",Vata,Pitta,False,Tikta|Katu,Laghu|Ruksha,Ushna,Katu,Vatahara|Amapachana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0424,Kumaryasava,/p/kumaryasava.html,"A fermented tonic with Aloe Vera as its base, used for liver disorders, menstrual problems, and loss of appetite.",Kapha|Pitta,Vata,False,Tikta|Katu,Laghu|Tikshna,Ushna,Katu,Yakrituttejaka|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0425,Saraswatarishta,/p/saraswatarishta.html,"A famous brain tonic containing Brahmi, used to improve memory, concentration, and calm the mind.",Vata|Pitta,Kapha,False,Madhura|Tikta,Laghu,Sheeta,Madhura,Medhya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0426,Brahmi Vati,/p/brahmi-vati.html,"A tablet form of Brahmi and other nervine herbs, used for anxiety, insomnia, and to enhance mental function.",Vata|Pitta,Kapha,False,Tikta,Laghu,Sheeta,Madhura,Medhya|Nidrajanana,OBSERVED:AMIDHA_CC_BY_4_0
A0427,Saptamrit Lauh,/p/saptamrit-lauh.html,"An iron-based formulation specifically for eye and hair health, improving vision and preventing premature graying.",Pitta,Vata,False,Madhura|Tikta,Laghu,Sheeta,Madhura,Chakshushya|Keshya,OBSERVED:AMIDHA_CC_BY_4_0
A0428,Swarna Vasant Malti Ras,/p/swarna-vasant-malti-ras.html,"A precious formulation containing gold, used as a powerful immunomodulator for chronic fevers and debility.",tridosha,,True,Madhura|Tikta,Snigdha,Sheeta,Madhura,rasayan|Jwaraghna|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0429,Makaradhwaj Vati,/p/makaradhwaj-vati.html,"A famous aphrodisiac and rejuvenative formulation, used to enhance vitality, strength, and sexual wellness.",Vata|Kapha,Pitta,False,Madhura,Snigdha,Ushna,Madhura,Vrishya|rasayan|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0430,Brahma rasayana,/p/brahma-rasayana.html,"A powerful rejuvenative jam for the mind, enhancing memory, intelligence, and promoting longevity.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Medhya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0431,Agastya Haritaki rasayana,/p/agastya-haritaki-rasayana.html,"A classical formulation for chronic respiratory problems like asthma, bronchitis, and allergies.",Vata|Kapha,Pitta,False,Kashaya|Madhura,Guru,Ushna,Madhura,Kasahara|Shwasahara|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0432,Anu Taila,/p/anu-taila.html,"A classical medicated oil used for Nasya therapy to treat diseases of the head, neck, sinuses, and sensory organs.",Vata|Kapha,Pitta,False,Madhura|Katu,Snigdha,Ushna,Madhura,Vatahara|Keshya|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0433,Narayana Thailam,/p/narayana-thailam.html,"A famous and versatile medicated oil for all types of Vata disorders, especially arthritis, paralysis, and nerve pain.",Vata,Pitta,False,Madhura|Tikta,Guru|Snigdha,Ushna,Madhura,Vatahara|Balya|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0434,Kshirabala Thailam,/p/kshirabala-thailam.html,"A nourishing and cooling oil made with Bala and milk, excellent for neurological Vata disorders, insomnia, and pain.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Vatahara|rasayan|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0435,Dhanwantaram Thailam,/p/dhanwantaram-thailam.html,"A versatile oil for Vata conditions, widely used pre and post-natal, for arthritis, and neurological issues.",Vata,Pitta,False,Kashaya|Madhura,Guru|Snigdha,Ushna,Madhura,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0436,Kumkumadi Thailam,/p/kumkumadi-thailam.html,"A renowned facial oil made with Saffron and other herbs to improve complexion, reduce blemishes, and add glow.",Pitta|Vata,Kapha,False,Madhura|Tikta,Snigdha,Sheeta,Madhura,Varnya|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0437,Neelibringadi Thailam,/p/neelibringadi-thailam.html,"A famous herbal hair oil for promoting hair growth, preventing hair fall, and delaying premature graying.",Pitta,Vata|Kapha,False,Tikta|Kashaya,Snigdha,Sheeta,Katu,Keshya|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0438,Murivenna,/p/murivenna.html,"'Wound Oil', this is a famous first-aid remedy for cuts, burns, sprains, and fractures.",Vata|Pitta,Kapha,False,Tikta,Snigdha,Sheeta,Katu,Vranaropana|Sandhanakaraka,OBSERVED:AMIDHA_CC_BY_4_0
A0439,Pinda Thailam,/p/pinda-thailam.html,A cooling oil used topically to relieve the pain and burning sensation of gout and Pitta-type arthritis.,Pitta,Vata|Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Dahashamana|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0440,Sahacharadi Thailam,/p/sahacharadi-thailam.html,"A medicated oil primarily used for Vata disorders affecting the lower limbs, like sciatica and varicose veins.",Vata,Pitta,False,Tikta|Kashaya,Snigdha,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0441,Eladi Thailam,/p/eladi-thailam.html,"An aromatic oil used for skin detoxification and improving complexion, especially for Kapha and Vata skin types.",Kapha|Vata,Pitta,False,Madhura|Katu,Laghu,Sheeta,Madhura,Varnya|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0442,Brahmi Ghritam,/p/brahmi-ghritam.html,"Medicated ghee with Brahmi, a powerful brain tonic for improving memory, intelligence, and speech.",Vata|Pitta,Kapha,False,Tikta|Madhura,Guru|Snigdha,Sheeta,Madhura,Medhya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0443,Talisadi Churna,/p/talisadi-churna.html,"A formulation similar to Sitopaladi but more heating, used for cough, cold, and digestive issues.",Vata|Kapha,Pitta,False,Katu|Madhura,Laghu,Ushna,Madhura,Kasahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0444,Draksharishta,/p/draksharishta.html,"A fermented tonic of grapes, used for respiratory and digestive issues, and as a general strength-promoter.",Vata,Pitta,False,Madhura|Kashaya,Guru,Sheeta,Madhura,Kasahara|Balya|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0445,Pippalyasava,/p/pippalyasava.html,"A fermented tonic with Pippali, used for malabsorption, digestive issues, and respiratory ailments.",Vata|Kapha,Pitta,False,Katu,Laghu|Tikshna,Ushna,Madhura,Deepana|Pachana|Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0446,Aravindasava,/p/aravindasava.html,"A classical pediatric tonic made with Lotus, used for improving digestion, strength, and immunity in children.",tridosha,,True,Madhura|Kashaya,Laghu,Sheeta,Madhura,Balya|Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0447,Pradarantak Lauh,/p/pradarantak-lauh.html,An iron-based formulation specifically used for treating excessive menstrual bleeding (menorrhagia).,Pitta|Vata,Kapha,False,Kashaya,Guru,Sheeta,Katu,Raktastambhana|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0448,Hinguleshwar Ras,/p/hinguleshwar-ras.html,"A herbo-mineral formulation containing purified Cinnabar, used for fever and Vata disorders.",Vata|Kapha,Pitta,False,Tikta,Laghu,Ushna,Katu,Jwaraghna|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0449,Kottamchukkadi Thailam,/p/kottamchukkadi-thailam.html,"A South Indian medicated oil for external use on painful joints, inflammation, and stiffness due to Vata.",Vata|Kapha,Pitta,False,Katu|Tikta,Snigdha|Tikshna,Ushna,Katu,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0450,Lakshadi Thailam,/p/lakshadi-thailam.html,"A nourishing and strengthening massage oil, especially recommended for babies, children, and convalescing adults.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Brimhaniya,OBSERVED:AMIDHA_CC_BY_4_0
A0451,Triphaladi Thailam,/p/triphaladi-thailam.html,"An oil infused with Triphala, used for head massage to treat headache, hair fall, and diseases of the eyes, ears, and throat.",Vata|Pitta,Kapha,False,Kashaya,Snigdha,Sheeta,Madhura,Keshya|Chakshushya,OBSERVED:AMIDHA_CC_BY_4_0
A0452,Himasagara Thailam,/p/himasagara-thailam.html,"A highly cooling massage oil used for Pitta and Vata disorders, especially those with burning sensation and pain.",Pitta|Vata,Kapha,False,Madhura|Tikta,Snigdha|Guru,Sheeta,Madhura,Dahashamana|Vatahara,OBSERVED:AMIDHA_CC_BY_4_0
A0453,Sphatika Bhasma,/p/sphatika-bhasma.html,"Purified Alum ash is a powerful astringent and hemostatic, used for bleeding disorders and as an antiseptic.",Pitta|Kapha,Vata,False,Kashaya|Amla,Ruksha,Sheeta,Katu,Raktastambhana|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0454,Samudra Lavana,/p/samudra-lavana.html,"Common Sea Salt is heating and heavy, used as a digestive aid and laxative, but aggravates Pitta.",Vata,Pitta|Kapha,False,Lavana,Guru|Snigdha,Ushna,Madhura,Deepana|Virechana,OBSERVED:AMIDHA_CC_BY_4_0
A0455,Vida Lavana,/p/vida-lavana.html,"A type of Black Salt, it is light and heating, used to stimulate digestion and relieve bloating without causing water retention.",Vata,Pitta,False,Lavana|Katu,Laghu|Tikshna,Ushna,Katu,Deepana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0456,Gorochana,/p/gorochana.html,Cow bezoar is a rare substance used as a nervine tonic and for treating fevers and poisoning.,Pitta|Kapha,Vata,False,Tikta,Laghu,Sheeta,Katu,Medhya|Vishaghna|Jwaraghna,OBSERVED:AMIDHA_CC_BY_4_0
A0457,Shukti Bhasma,/p/shukti-bhasma.html,"Oyster shell ash is a natural calcium source used for hyperacidity, ulcers, and digestive issues.",Vata|Pitta,Kapha,False,Katu,Laghu|Ruksha,Sheeta,Madhura,Amlapittahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0458,Varatika Bhasma,/p/varatika-bhasma.html,"Cowrie shell ash is an excellent antacid and digestive, used for colic, malabsorption, and bloating.",Vata|Kapha,Pitta,False,Katu,Laghu|Tikshna,Ushna,Madhura,Deepana|Pachana|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0459,Abhayarishta,/p/abhayarishta.html,"A fermented decoction with Haritaki. An excellent laxative and carminative, used for piles and constipation.",Vata,Pitta,False,Kashaya|Madhura,Laghu|Tikshna,Ushna,Madhura,Virechana|Deepana|Arshoghna,OBSERVED:AMIDHA_CC_BY_4_0
A0460,Amritarishta,/p/amritarishta.html,"A fermented decoction of Giloy, used for all types of fevers, boosting immunity, and as a general health tonic.",tridosha,,True,Tikta|Kashaya,Laghu,Ushna,Madhura,Jwaraghna|rasayan|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0461,Arjunarishta,/p/arjunarishta.html,"A fermented decoction of Arjuna bark, it is a premier cardiotonic used to strengthen the heart and improve circulation.",Pitta|Kapha,Vata,False,Kashaya,Laghu,Sheeta,Katu,Hridaya|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0462,Ashokarishta,/p/ashokarishta.html,"A famous formulation with Ashoka bark, primarily used for female reproductive health, regulating menses, and relieving pain.",Pitta|Kapha,Vata,False,Kashaya|Tikta,Laghu,Sheeta,Katu,Yonirogahara|Raktastambhana,OBSERVED:AMIDHA_CC_BY_4_0
A0463,Balarishta,/p/balarishta.html,"A fermented tonic with Bala, it is a powerful nerve tonic used to treat Vata disorders, debility, and joint pain.",Vata,Pitta,False,Madhura,Guru|Snigdha,Ushna,Madhura,Vatahara|Balya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0464,Kutajarishta,/p/kutajarishta.html,"A fermented decoction of Kutaja, it is a specific remedy for diarrhea, dysentery, IBS, and other intestinal issues.",Pitta|Kapha,Vata,False,Kashaya|Tikta,Laghu|Ruksha,Sheeta,Katu,Grahi|Deepana|Arshoghna,OBSERVED:AMIDHA_CC_BY_4_0
A0465,Ushirasva,/p/ushirasva.html,"A cooling fermented tonic with Ushira (Vetiver), used for bleeding disorders, burning sensations, and skin diseases.",Pitta,Vata|Kapha,False,Tikta|Madhura,Laghu,Sheeta,Madhura,Raktapittahara|Dahashamana,OBSERVED:AMIDHA_CC_BY_4_0
A0466,Khadiradi Vati,/p/khadiradi-vati.html,"An astringent tablet with Khadira, used for mouth ulcers, sore throat, and other oral cavity problems.",Kapha|Pitta,Vata,False,Kashaya|Tikta,Ruksha,Sheeta,Katu,Grahi|Kushtaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0467,Lavangadi Vati,/p/lavangadi-vati.html,"A tablet with Clove (Lavanga), used to soothe sore throats, cough, and freshen the breath.",Kapha|Vata,Pitta,False,Katu|Tikta,Laghu,Sheeta,Katu,Kasahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0468,Vyoshadi Vati,/p/vyoshadi-vati.html,"A pungent tablet containing Trikatu, used for cough, cold, rhinitis, and to clear sinus congestion.",Kapha|Vata,Pitta,False,Katu,Laghu|Tikshna,Ushna,Katu,Kasahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0469,Dadimashtaka Churna,/p/dadimashtaka-churna.html,"A powder with Pomegranate, excellent for treating diarrhea, IBS, and improving digestive function.",Vata|Kapha,Pitta,False,Madhura|Kashaya|Amla,Laghu,Ushna,Madhura,Grahi|Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0470,Pushyanuga Churna,/p/pushyanuga-churna.html,A classical formulation used for treating all types of gynecological bleeding disorders and diarrhea.,Pitta|Kapha,Vata,False,Kashaya,Laghu|Ruksha,Sheeta,Katu,Raktastambhana|Grahi,OBSERVED:AMIDHA_CC_BY_4_0
A0471,Phala Ghrita,/p/phala-ghrita.html,"A medicated ghee renowned as a tonic for the female reproductive system, used to promote fertility and successful conception.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Vrishya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0472,Mahatiktaka Ghrita,/p/mahatiktaka-ghrita.html,"A highly bitter medicated ghee used for a wide range of Pitta-dominant skin diseases, and for blood purification.",Pitta,Vata,False,Tikta,Snigdha,Sheeta,Katu,Kushtaghna|Raktashodhak|Vishaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0473,Tapyadi Loha,/p/tapyadi-loha.html,"An iron-based formulation used for anemia, liver conditions, and as a general health tonic.",Pitta|Kapha,Vata,False,Tikta,Laghu|Ruksha,Ushna,Katu,Raktavardhak|Yakrituttejaka,OBSERVED:AMIDHA_CC_BY_4_0
A0474,Navayasa Loha,/p/navayasa-loha.html,"A classical iron formulation with nine herbs, used to treat anemia, skin diseases, and piles.",Pitta|Kapha,Vata,False,Katu|Tikta,Laghu|Ruksha,Ushna,Katu,Raktavardhak|Kushtaghna|Arshoghna,OBSERVED:AMIDHA_CC_BY_4_0
A0475,Hajrul Yahood Bhasma,/p/hajrul-yahood-bhasma.html,A fossilized stone ash used as a potent diuretic and for breaking down and expelling kidney and bladder stones.,Kapha,Vata|Pitta,False,Kashaya,Ruksha,Sheeta,Katu,Ashmaribhedana|Mutrala,OBSERVED:AMIDHA_CC_BY_4_0
A0476,Kaharuba Pishti,/p/kaharuba-pishti.html,"Processed Amber is a powerful hemostatic (stops bleeding), used for bleeding piles, menorrhagia, and ulcers.",Pitta,Vata|Kapha,False,Madhura,Snigdha,Sheeta,Madhura,Raktastambhana|Hridaya,OBSERVED:AMIDHA_CC_BY_4_0
A0477,Godhuma,/p/godhuma.html,"Wheat is a nourishing, strengthening, and Vata-pacifying grain, but its heavy nature can increase Kapha.",Vata,Kapha|Pitta,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Balya|Brimhaniya|Vrishya,OBSERVED:AMIDHA_CC_BY_4_0
A0478,Dadhi,/p/dadhi.html,Yogurt/Curd is nourishing but also heavy and channel-blocking (abhishyandi). It is generally heating in nature.,Vata,Pitta|Kapha,False,Amla,Guru|Snigdha,Ushna,Amla,Deepana|Balya,OBSERVED:AMIDHA_CC_BY_4_0
A0479,Takra,/p/takra.html,"Buttermilk is highly praised in Ayurveda as 'heavenly nectar'. It is light, easy to digest, and treats many digestive disorders.",Vata|Kapha,Pitta,False,Kashaya|Amla,Laghu|Ruksha,Ushna,Madhura,Grahi|Deepana|Lekhana,OBSERVED:AMIDHA_CC_BY_4_0
A0480,Ksheera,/p/ksheera.html,"Milk (especially from cow) is a complete food, considered a vital rejuvenator (rasayana) that nourishes all tissues.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Jivaniya|rasayan|Stanyajanana,OBSERVED:AMIDHA_CC_BY_4_0
A0481,Lasuna Ksheerapaka,/p/lasuna-ksheerapaka.html,"Garlic milk is a specific preparation for Vata disorders like sciatica, joint pain, and bloating.",Vata|Kapha,Pitta,False,Katu|Madhura,Snigdha,Ushna,Madhura,Vatahara|Shoolaghna,OBSERVED:AMIDHA_CC_BY_4_0
A0482,Pippali Moola,/p/pippali-moola.html,"The root of the Long Pepper plant is a more potent digestive stimulant than the fruit, used for chronic indigestion.",Kapha|Vata,Pitta,False,Katu,Laghu|Ruksha|Tikshna,Ushna,Katu,Deepana|Pachana,OBSERVED:AMIDHA_CC_BY_4_0
A0483,Chitrakaharitaki,/p/chitrakaharitaki.html,"A formulation of Chitrak and Haritaki, used for chronic respiratory conditions with mucus and indigestion.",Kapha|Vata,Pitta,False,Katu|Kashaya,Laghu|Ruksha,Ushna,Katu,Kasahara|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0484,Vasa Avaleha,/p/vasa-avaleha.html,"A jam-like preparation of Vasa, used for cough, asthma, bronchitis, and bleeding disorders.",Pitta|Kapha,Vata,False,Tikta|Kashaya,Snigdha,Sheeta,Katu,Kasahara|Raktapittahara,OBSERVED:AMIDHA_CC_BY_4_0
A0485,Kushmanda Avaleha,/p/kushmanda-avaleha.html,"A nourishing jam of Ash Gourd, used as a tonic to increase strength, stamina, and weight.",Vata|Pitta,Kapha,False,Madhura,Guru|Snigdha,Sheeta,Madhura,Brimhaniya|Balya|rasayan,OBSERVED:AMIDHA_CC_BY_4_0
A0486,Bilwadi Leha,/p/bilwadi-leha.html,"A jam-like preparation of Bael fruit, used to treat chronic diarrhea, vomiting, and loss of appetite.",Kapha|Vata,Pitta,False,Kashaya|Tikta,Laghu,Ushna,Katu,Grahi|Deepana,OBSERVED:AMIDHA_CC_BY_4_0
A0487,Gokshuradi Guggulu,/p/gokshuradi-guggulu.html,"A Guggulu formulation for the urinary system, used for kidney stones, UTIs, and prostate issues.",Vata|Pitta,Kapha,False,Tikta|Kashaya,Laghu,Sheeta,Madhura,Mutrala|Ashmaribhedana,OBSERVED:AMIDHA_CC_BY_4_0
