hexagram_id,raga_id,resonance_reason,time_of_day_match,rasa_match,element_match,notes,attestation_status
hexagram_61,raga_des,shared element water + time-season alignment night/autumn,night,,water,inner truth expressed through des,inferred_coherent
hexagram_61,raga_khamaj,shared element water + time-season alignment night/autumn,night,,water,inner truth expressed through khamaj,inferred_coherent
hexagram_61,raga_jaunpuri,shared element water,,,water,inner truth expressed through jaunpuri,inferred_coherent
hexagram_61,raga_durga,time-season alignment night/autumn + direct season match autumn,night,,,inner truth expressed through durga,inferred_coherent
hexagram_61,raga_shree,time-season alignment evening/autumn + direct season match autumn,evening,,,inner truth expressed through shree,inferred_coherent
hexagram_61,raga_purvi,shared rasa shanta + time-season alignment evening/autumn + direct season match autumn,evening,shanta,,inner truth expressed through purvi,inferred_coherent
hexagram_61,raga_multani,shared element air,,,air,inner truth expressed through multani,inferred_coherent
hexagram_61,raga_ahir_bhairav,shared element water,,,water,inner truth expressed through ahir_bhairav,inferred_coherent
hexagram_61,raga_tilak_kamod,shared element air + time-season alignment night/autumn + direct season match autumn,night,,air,inner truth expressed through tilak_kamod,inferred_coherent
hexagram_61,raga_rageshri,shared element air + time-season alignment night/autumn + direct season match autumn,night,,air,inner truth expressed through rageshri,inferred_coherent
hexagram_61,raga_hansadhwani,time-season alignment evening/autumn + direct season match autumn,evening,,,inner truth expressed through hansadhwani,inferred_coherent
hexagram_61,raga_charukeshi,shared element water + time-season alignment night/autumn,night,,water,inner truth expressed through charukeshi,inferred_coherent
hexagram_61,raga_kirwani,shared element water + time-season alignment night/autumn,night,,water,inner truth expressed through kirwani,inferred_coherent
hexagram_61,raga_chandrakauns,shared rasa shanta + shared element water + time-season alignment night/autumn,night,shanta,water,inner truth expressed through chandrakauns,inferred_coherent
hexagram_62,raga_bhairava,shared element fire + time-season alignment morning/spring + direct season match spring,morning,,fire,small preponderance expressed through bhairava,inferred_coherent
hexagram_62,raga_bhairavi,shared rasa karuna + time-season alignment morning/spring,morning,karuna,,small preponderance expressed through bhairavi,inferred_coherent
hexagram_62,raga_todi,shared rasa karuna + time-season alignment morning/spring,morning,karuna,,small preponderance expressed through todi,inferred_coherent
hexagram_62,raga_marwa,shared element fire,,,fire,small preponderance expressed through marwa,inferred_coherent
hexagram_62,raga_darbari,shared rasa karuna + shared element earth,,karuna,earth,small preponderance expressed through darbari,inferred_coherent
hexagram_62,raga_malkauns,shared element earth,,,earth,small preponderance expressed through malkauns,inferred_coherent
hexagram_62,raga_puriya,shared rasa karuna,,karuna,,small preponderance expressed through puriya,inferred_coherent
hexagram_62,raga_lalit,time-season alignment dawn/spring + direct season match spring,dawn,,,small preponderance expressed through lalit,inferred_coherent
hexagram_62,raga_kedar,shared element earth,,,earth,small preponderance expressed through kedar,inferred_coherent
hexagram_62,raga_jaunpuri,shared rasa karuna + time-season alignment morning/spring,morning,karuna,,small preponderance expressed through jaunpuri,inferred_coherent
hexagram_62,raga_durga,shared element fire,,,fire,small preponderance expressed through durga,inferred_coherent
hexagram_62,raga_hindol,time-season alignment morning/spring + direct season match spring,morning,,,small preponderance expressed through hindol,inferred_coherent
hexagram_62,raga_shree,shared element fire,,,fire,small preponderance expressed through shree,inferred_coherent
hexagram_62,raga_multani,shared rasa karuna,,karuna,,small preponderance expressed through multani,inferred_coherent
hexagram_62,raga_bairagi,shared rasa karuna + time-season alignment morning/spring + direct season match spring,morning,karuna,,small preponderance expressed through bairagi,inferred_coherent
hexagram_62,raga_ahir_bhairav,time-season alignment morning/spring + direct season match spring,morning,,,small preponderance expressed through ahir_bhairav,inferred_coherent
hexagram_62,raga_charukeshi,shared rasa karuna,,karuna,,small preponderance expressed through charukeshi,inferred_coherent
hexagram_62,raga_kirwani,shared rasa karuna,,karuna,,small preponderance expressed through kirwani,inferred_coherent
hexagram_62,raga_sarang,shared element fire,,,fire,small preponderance expressed through sarang,inferred_coherent
hexagram_63,raga_bhairava,shared element fire,,,fire,after completion expressed through bhairava,inferred_coherent
hexagram_63,raga_bhairavi,shared element water,,,water,after completion expressed through bhairavi,inferred_coherent
hexagram_63,raga_todi,shared element water,,,water,after completion expressed through todi,inferred_coherent
hexagram_63,raga_bhimpalasi,time-season alignment afternoon/summer + direct season match summer,afternoon,,,after completion expressed through bhimpalasi,inferred_coherent
hexagram_63,raga_marwa,shared element fire,,,fire,after completion expressed through marwa,inferred_coherent
hexagram_63,raga_malkauns,shared rasa shanta,,shanta,,after completion expressed through malkauns,inferred_coherent
hexagram_63,raga_bageshri,shared element water,,,water,after completion expressed through bageshri,inferred_coherent
hexagram_63,raga_miyan_ki_malhar,shared element water + time-season alignment monsoon/summer + direct season match summer,monsoon,,water,after completion expressed through miyan_ki_malhar,inferred_coherent
hexagram_63,raga_des,shared element water,,,water,after completion expressed through des,inferred_coherent
hexagram_63,raga_khamaj,shared element water + direct season match summer,,,water,after completion expressed through khamaj,inferred_coherent
hexagram_63,raga_jaunpuri,shared element water,,,water,after completion expressed through jaunpuri,inferred_coherent
hexagram_63,raga_durga,shared element fire,,,fire,after completion expressed through durga,inferred_coherent
hexagram_63,raga_shree,shared element fire,,,fire,after completion expressed through shree,inferred_coherent
hexagram_63,raga_purvi,shared rasa shanta,,shanta,,after completion expressed through purvi,inferred_coherent
hexagram_63,raga_multani,time-season alignment afternoon/summer + direct season match summer,afternoon,,,after completion expressed through multani,inferred_coherent
hexagram_63,raga_ahir_bhairav,shared element water,,,water,after completion expressed through ahir_bhairav,inferred_coherent
hexagram_63,raga_charukeshi,shared element water,,,water,after completion expressed through charukeshi,inferred_coherent
hexagram_63,raga_kirwani,shared element water,,,water,after completion expressed through kirwani,inferred_coherent
hexagram_63,raga_chandrakauns,shared rasa shanta + shared element water,,shanta,water,after completion expressed through chandrakauns,inferred_coherent
hexagram_63,raga_sarang,shared element fire + time-season alignment midday/summer + direct season match summer,midday,,fire,after completion expressed through sarang,inferred_coherent
hexagram_64,raga_bhairava,shared element fire,,,fire,before completion expressed through bhairava,inferred_coherent
hexagram_64,raga_bhairavi,shared element water + direct season match winter,,,water,before completion expressed through bhairavi,inferred_coherent
hexagram_64,raga_todi,shared element water,,,water,before completion expressed through todi,inferred_coherent
hexagram_64,raga_marwa,shared element fire,,,fire,before completion expressed through marwa,inferred_coherent
hexagram_64,raga_darbari,time-season alignment night/winter + direct season match winter,night,,,before completion expressed through darbari,inferred_coherent
hexagram_64,raga_malkauns,time-season alignment night/winter + direct season match winter,night,,,before completion expressed through malkauns,inferred_coherent
hexagram_64,raga_bageshri,shared element water + time-season alignment night/winter,night,,water,before completion expressed through bageshri,inferred_coherent
hexagram_64,raga_miyan_ki_malhar,shared element water,,,water,before completion expressed through miyan_ki_malhar,inferred_coherent
hexagram_64,raga_des,shared element water + time-season alignment night/winter,night,,water,before completion expressed through des,inferred_coherent
hexagram_64,raga_khamaj,shared element water + time-season alignment night/winter,night,,water,before completion expressed through khamaj,inferred_coherent
hexagram_64,raga_jaunpuri,shared element water + direct season match winter,,,water,before completion expressed through jaunpuri,inferred_coherent
hexagram_64,raga_durga,shared element fire + time-season alignment night/winter,night,,fire,before completion expressed through durga,inferred_coherent
hexagram_64,raga_shree,shared element fire,,,fire,before completion expressed through shree,inferred_coherent
hexagram_64,raga_ahir_bhairav,shared element water,,,water,before completion expressed through ahir_bhairav,inferred_coherent
hexagram_64,raga_hansadhwani,shared rasa adbhuta,,adbhuta,,before completion expressed through hansadhwani,inferred_coherent
hexagram_64,raga_charukeshi,shared element water + time-season alignment night/winter + direct season match winter,night,,water,before completion expressed through charukeshi,inferred_coherent
hexagram_64,raga_kirwani,shared element water + time-season alignment night/winter + direct season match winter,night,,water,before completion expressed through kirwani,inferred_coherent
hexagram_64,raga_chandrakauns,shared element water + time-season alignment night/winter + direct season match winter,night,,water,before completion expressed through chandrakauns,inferred_coherent
hexagram_64,raga_shankara,shared rasa adbhuta + time-season alignment night/winter + direct season match winter,night,adbhuta,,before completion expressed through shankara,inferred_coherent
hexagram_64,raga_sarang,shared element fire,,,fire,before completion expressed through sarang,inferred_coherent
